Date,Open,High,Low,Close,Adj Close,Volume,next_open,next_close,Open_lag_1,Open_lag_2,Open_lag_3,Open_lag_5,High_lag_1,High_lag_2,High_lag_3,High_lag_5,Low_lag_1,Low_lag_2,Low_lag_3,Low_lag_5,Close_lag_1,Close_lag_2,Close_lag_3,Close_lag_5,Adj Close_lag_1,Adj Close_lag_2,Adj Close_lag_3,Adj Close_lag_5,Volume_lag_1,Volume_lag_2,Volume_lag_3,Volume_lag_5
2022-12-13,1205.9451904296875,1215.1290283203125,1202.9915771484375,1211.4371337890625,1198.3037109375,8333348,1217.2750244140625,1207.0528564453125,1193.2078857421875,1221.1285400390625,1227.589599609375,1229.9432373046875,1210.5140380859375,1227.589599609375,1229.8970947265625,1244.6650390625,1192.97705078125,1200.7532958984375,1218.40576171875,1228.051025390625,1205.9451904296875,1204.0992431640625,1222.62841796875,1241.52685546875,1192.871337890625,1191.04541015625,1209.37353515625,1228.067138671875,9479842.0,12655763.0,7757008.0,8594245.0
2022-12-14,1217.2750244140625,1217.875,1204.97607421875,1207.0528564453125,1193.9669189453125,7268947,1201.0533447265625,1189.9080810546875,1205.9451904296875,1193.2078857421875,1221.1285400390625,1239.1270751953125,1215.1290283203125,1210.5140380859375,1227.589599609375,1243.7420654296875,1202.9915771484375,1192.97705078125,1200.7532958984375,1219.351806640625,1211.4371337890625,1205.9451904296875,1204.0992431640625,1223.205322265625,1198.3037109375,1192.871337890625,1191.04541015625,1209.9442138671875,8333348.0,9479842.0,12655763.0,8462111.0
2022-12-15,1201.0533447265625,1206.822021484375,1186.51611328125,1189.9080810546875,1177.0079345703125,8688551,1186.51611328125,1184.02392578125,1217.2750244140625,1205.9451904296875,1193.2078857421875,1227.589599609375,1217.875,1215.1290283203125,1210.5140380859375,1229.8970947265625,1204.97607421875,1202.9915771484375,1192.97705078125,1218.40576171875,1207.0528564453125,1211.4371337890625,1205.9451904296875,1222.62841796875,1193.9669189453125,1198.3037109375,1192.871337890625,1209.37353515625,7268947.0,8333348.0,9479842.0,7757008.0
2022-12-16,1186.51611328125,1208.5758056640625,1180.5858154296875,1184.02392578125,1171.1876220703125,15837349,1191.131103515625,1199.5765380859375,1201.0533447265625,1217.2750244140625,1205.9451904296875,1221.1285400390625,1206.822021484375,1217.875,1215.1290283203125,1227.589599609375,1186.51611328125,1204.97607421875,1202.9915771484375,1200.7532958984375,1189.9080810546875,1207.0528564453125,1211.4371337890625,1204.0992431640625,1177.0079345703125,1193.9669189453125,1198.3037109375,1191.04541015625,8688551.0,7268947.0,8333348.0,12655763.0
2022-12-19,1191.131103515625,1201.74560546875,1184.5316162109375,1199.5765380859375,1186.5716552734375,7729933,1192.469482421875,1209.9603271484375,1186.51611328125,1201.0533447265625,1217.2750244140625,1193.2078857421875,1208.5758056640625,1206.822021484375,1217.875,1210.5140380859375,1180.5858154296875,1186.51611328125,1204.97607421875,1192.97705078125,1184.02392578125,1189.9080810546875,1207.0528564453125,1205.9451904296875,1171.1876220703125,1177.0079345703125,1193.9669189453125,1192.871337890625,15837349.0,8688551.0,7268947.0,9479842.0
2022-12-20,1192.469482421875,1211.8985595703125,1184.2086181640625,1209.9603271484375,1196.8428955078125,7467588,1209.591064453125,1192.746337890625,1191.131103515625,1186.51611328125,1201.0533447265625,1205.9451904296875,1201.74560546875,1208.5758056640625,1206.822021484375,1215.1290283203125,1184.5316162109375,1180.5858154296875,1186.51611328125,1202.9915771484375,1199.5765380859375,1184.02392578125,1189.9080810546875,1211.4371337890625,1186.5716552734375,1171.1876220703125,1177.0079345703125,1198.3037109375,7729933.0,15837349.0,8688551.0,8333348.0
2022-12-21,1209.591064453125,1215.1290283203125,1188.8697509765625,1192.746337890625,1179.8155517578125,8527550,1198.9765625,1189.654296875,1192.469482421875,1191.131103515625,1186.51611328125,1217.2750244140625,1211.8985595703125,1201.74560546875,1208.5758056640625,1217.875,1184.2086181640625,1184.5316162109375,1180.5858154296875,1204.97607421875,1209.9603271484375,1199.5765380859375,1184.02392578125,1207.0528564453125,1196.8428955078125,1186.5716552734375,1171.1876220703125,1193.9669189453125,7467588.0,7729933.0,15837349.0,7268947.0
2022-12-22,1198.9765625,1202.0455322265625,1184.5546875,1189.654296875,1176.7569580078125,7451122,1182.9625244140625,1154.764892578125,1209.591064453125,1192.469482421875,1191.131103515625,1201.0533447265625,1215.1290283203125,1211.8985595703125,1201.74560546875,1206.822021484375,1188.8697509765625,1184.2086181640625,1184.5316162109375,1186.51611328125,1192.746337890625,1209.9603271484375,1199.5765380859375,1189.9080810546875,1179.8155517578125,1196.8428955078125,1186.5716552734375,1177.0079345703125,8527550.0,7467588.0,7729933.0,8688551.0
2022-12-23,1182.9625244140625,1195.515380859375,1150.1729736328125,1154.764892578125,1142.245849609375,10257115,1160.5567626953125,1164.8486328125,1198.9765625,1209.591064453125,1192.469482421875,1186.51611328125,1202.0455322265625,1215.1290283203125,1211.8985595703125,1208.5758056640625,1184.5546875,1188.8697509765625,1184.2086181640625,1180.5858154296875,1189.654296875,1192.746337890625,1209.9603271484375,1184.02392578125,1176.7569580078125,1179.8155517578125,1196.8428955078125,1171.1876220703125,7451122.0,8527550.0,7467588.0,15837349.0
2022-12-26,1160.5567626953125,1173.132568359375,1150.2421875,1164.8486328125,1152.22021484375,5990242,1167.5946044921875,1174.378662109375,1182.9625244140625,1198.9765625,1209.591064453125,1191.131103515625,1195.515380859375,1202.0455322265625,1215.1290283203125,1201.74560546875,1150.1729736328125,1184.5546875,1188.8697509765625,1184.5316162109375,1154.764892578125,1189.654296875,1192.746337890625,1199.5765380859375,1142.245849609375,1176.7569580078125,1179.8155517578125,1186.5716552734375,10257115.0,7451122.0,8527550.0,7729933.0
2022-12-27,1167.5946044921875,1176.270751953125,1160.7874755859375,1174.378662109375,1161.6468505859375,5763271,1171.28662109375,1174.2633056640625,1160.5567626953125,1182.9625244140625,1198.9765625,1192.469482421875,1173.132568359375,1195.515380859375,1202.0455322265625,1211.8985595703125,1150.2421875,1150.1729736328125,1184.5546875,1184.2086181640625,1164.8486328125,1154.764892578125,1189.654296875,1209.9603271484375,1152.22021484375,1142.245849609375,1176.7569580078125,1196.8428955078125,5990242.0,10257115.0,7451122.0,7467588.0
2022-12-28,1171.28662109375,1176.7322998046875,1163.671875,1174.2633056640625,1161.5328369140625,7459393,1166.2100830078125,1173.7325439453125,1167.5946044921875,1160.5567626953125,1182.9625244140625,1209.591064453125,1176.270751953125,1173.132568359375,1195.515380859375,1215.1290283203125,1160.7874755859375,1150.2421875,1150.1729736328125,1188.8697509765625,1174.378662109375,1164.8486328125,1154.764892578125,1192.746337890625,1161.6468505859375,1152.22021484375,1142.245849609375,1179.8155517578125,5763271.0,5990242.0,10257115.0,8527550.0
2022-12-29,1166.2100830078125,1176.31689453125,1165.517822265625,1173.7325439453125,1161.0079345703125,6930648,1174.563232421875,1175.5323486328125,1171.28662109375,1167.5946044921875,1160.5567626953125,1198.9765625,1176.7322998046875,1176.270751953125,1173.132568359375,1202.0455322265625,1163.671875,1160.7874755859375,1150.2421875,1184.5546875,1174.2633056640625,1174.378662109375,1164.8486328125,1189.654296875,1161.5328369140625,1161.6468505859375,1152.22021484375,1176.7569580078125,7459393.0,5763271.0,5990242.0,7451122.0
2022-12-30,1174.563232421875,1189.2850341796875,1172.71728515625,1175.5323486328125,1162.7880859375,7289476,1176.8245849609375,1188.7774658203125,1166.2100830078125,1171.28662109375,1167.5946044921875,1182.9625244140625,1176.31689453125,1176.7322998046875,1176.270751953125,1195.515380859375,1165.517822265625,1163.671875,1160.7874755859375,1150.1729736328125,1173.7325439453125,1174.2633056640625,1174.378662109375,1154.764892578125,1161.0079345703125,1161.5328369140625,1161.6468505859375,1142.245849609375,6930648.0,7459393.0,5763271.0,10257115.0
2023-01-02,1176.8245849609375,1190.2081298828125,1175.993896484375,1188.7774658203125,1175.8896484375,5316175,1183.7701416015625,1180.078125,1174.563232421875,1166.2100830078125,1171.28662109375,1160.5567626953125,1189.2850341796875,1176.31689453125,1176.7322998046875,1173.132568359375,1172.71728515625,1165.517822265625,1163.671875,1150.2421875,1175.5323486328125,1173.7325439453125,1174.2633056640625,1164.8486328125,1162.7880859375,1161.0079345703125,1161.5328369140625,1152.22021484375,7289476.0,6930648.0,7459393.0,5990242.0
2023-01-03,1183.7701416015625,1187.4390869140625,1175.809326171875,1180.078125,1167.28466796875,7658932,1180.0550537109375,1162.3104248046875,1176.8245849609375,1174.563232421875,1166.2100830078125,1167.5946044921875,1190.2081298828125,1189.2850341796875,1176.31689453125,1176.270751953125,1175.993896484375,1172.71728515625,1165.517822265625,1160.7874755859375,1188.7774658203125,1175.5323486328125,1173.7325439453125,1174.378662109375,1175.8896484375,1162.7880859375,1161.0079345703125,1161.6468505859375,5316175.0,7289476.0,6930648.0,5763271.0
2023-01-04,1180.0550537109375,1181.9241943359375,1160.2105712890625,1162.3104248046875,1149.7095947265625,9264891,1164.5948486328125,1160.233642578125,1183.7701416015625,1176.8245849609375,1174.563232421875,1171.28662109375,1187.4390869140625,1190.2081298828125,1189.2850341796875,1176.7322998046875,1175.809326171875,1175.993896484375,1172.71728515625,1163.671875,1180.078125,1188.7774658203125,1175.5323486328125,1174.2633056640625,1167.28466796875,1175.8896484375,1162.7880859375,1161.5328369140625,7658932.0,5316175.0,7289476.0,7459393.0
2023-01-05,1164.5948486328125,1170.5482177734375,1155.5955810546875,1160.233642578125,1147.6551513671875,13637099,1166.048583984375,1170.7789306640625,1180.0550537109375,1183.7701416015625,1176.8245849609375,1166.2100830078125,1181.9241943359375,1187.4390869140625,1190.2081298828125,1176.31689453125,1160.2105712890625,1175.809326171875,1175.993896484375,1165.517822265625,1162.3104248046875,1180.078125,1188.7774658203125,1173.7325439453125,1149.7095947265625,1167.28466796875,1175.8896484375,1161.0079345703125,9264891.0,7658932.0,5316175.0,6930648.0
2023-01-06,1166.048583984375,1175.8785400390625,1162.195068359375,1170.7789306640625,1158.0863037109375,6349597,1174.655517578125,1198.4227294921875,1164.5948486328125,1180.0550537109375,1183.7701416015625,1174.563232421875,1170.5482177734375,1181.9241943359375,1187.4390869140625,1189.2850341796875,1155.5955810546875,1160.2105712890625,1175.809326171875,1172.71728515625,1160.233642578125,1162.3104248046875,1180.078125,1175.5323486328125,1147.6551513671875,1149.7095947265625,1167.28466796875,1162.7880859375,13637099.0,9264891.0,7658932.0,7289476.0
2023-01-09,1174.655517578125,1200.8226318359375,1173.755615234375,1198.4227294921875,1185.4302978515625,10722753,1202.6685791015625,1180.701171875,1166.048583984375,1164.5948486328125,1180.0550537109375,1176.8245849609375,1175.8785400390625,1170.5482177734375,1181.9241943359375,1190.2081298828125,1162.195068359375,1155.5955810546875,1160.2105712890625,1175.993896484375,1170.7789306640625,1160.233642578125,1162.3104248046875,1188.7774658203125,1158.0863037109375,1147.6551513671875,1149.7095947265625,1175.8896484375,6349597.0,13637099.0,9264891.0,5316175.0
2023-01-10,1202.6685791015625,1202.6685791015625,1174.9786376953125,1180.701171875,1167.9010009765625,8047142,1177.9783935546875,1165.81787109375,1174.655517578125,1166.048583984375,1164.5948486328125,1183.7701416015625,1200.8226318359375,1175.8785400390625,1170.5482177734375,1187.4390869140625,1173.755615234375,1162.195068359375,1155.5955810546875,1175.809326171875,1198.4227294921875,1170.7789306640625,1160.233642578125,1180.078125,1185.4302978515625,1158.0863037109375,1147.6551513671875,1167.28466796875,10722753.0,6349597.0,13637099.0,7658932.0
2023-01-11,1177.9783935546875,1180.5166015625,1163.4871826171875,1165.81787109375,1153.178955078125,11509553,1165.2178955078125,1140.6429443359375,1202.6685791015625,1174.655517578125,1166.048583984375,1180.0550537109375,1202.6685791015625,1200.8226318359375,1175.8785400390625,1181.9241943359375,1174.9786376953125,1173.755615234375,1162.195068359375,1160.2105712890625,1180.701171875,1198.4227294921875,1170.7789306640625,1162.3104248046875,1167.9010009765625,1185.4302978515625,1158.0863037109375,1149.7095947265625,8047142.0,10722753.0,6349597.0,9264891.0
2023-01-12,1165.2178955078125,1168.748291015625,1137.5970458984375,1140.6429443359375,1128.2769775390625,17688773,1134.5511474609375,1138.7969970703125,1177.9783935546875,1202.6685791015625,1174.655517578125,1164.5948486328125,1180.5166015625,1202.6685791015625,1200.8226318359375,1170.5482177734375,1163.4871826171875,1174.9786376953125,1173.755615234375,1155.5955810546875,1165.81787109375,1180.701171875,1198.4227294921875,1160.233642578125,1153.178955078125,1167.9010009765625,1185.4302978515625,1147.6551513671875,11509553.0,8047142.0,10722753.0,13637099.0
2023-01-13,1134.5511474609375,1141.242919921875,1123.5675048828125,1138.7969970703125,1126.4510498046875,20618583,1141.150634765625,1127.9517822265625,1165.2178955078125,1177.9783935546875,1202.6685791015625,1166.048583984375,1168.748291015625,1180.5166015625,1202.6685791015625,1175.8785400390625,1137.5970458984375,1163.4871826171875,1174.9786376953125,1162.195068359375,1140.6429443359375,1165.81787109375,1180.701171875,1170.7789306640625,1128.2769775390625,1153.178955078125,1167.9010009765625,1158.0863037109375,17688773.0,11509553.0,8047142.0,6349597.0
2023-01-16,1141.150634765625,1144.3580322265625,1120.06005859375,1127.9517822265625,1115.7232666015625,13623855,1134.3665771484375,1143.9658203125,1134.5511474609375,1165.2178955078125,1177.9783935546875,1174.655517578125,1141.242919921875,1168.748291015625,1180.5166015625,1200.8226318359375,1123.5675048828125,1137.5970458984375,1163.4871826171875,1173.755615234375,1138.7969970703125,1140.6429443359375,1165.81787109375,1198.4227294921875,1126.4510498046875,1128.2769775390625,1153.178955078125,1185.4302978515625,20618583.0,17688773.0,11509553.0,10722753.0
2023-01-17,1134.3665771484375,1145.904052734375,1130.9515380859375,1143.9658203125,1131.5638427734375,10751000,1141.5198974609375,1142.0736083984375,1141.150634765625,1134.5511474609375,1165.2178955078125,1202.6685791015625,1144.3580322265625,1141.242919921875,1168.748291015625,1202.6685791015625,1120.06005859375,1123.5675048828125,1137.5970458984375,1174.9786376953125,1127.9517822265625,1138.7969970703125,1140.6429443359375,1180.701171875,1115.7232666015625,1126.4510498046875,1128.2769775390625,1167.9010009765625,13623855.0,20618583.0,17688773.0,8047142.0
2023-01-18,1141.5198974609375,1149.6422119140625,1135.451171875,1142.0736083984375,1129.692138671875,13448286,1141.242919921875,1140.8507080078125,1134.3665771484375,1141.150634765625,1134.5511474609375,1177.9783935546875,1145.904052734375,1144.3580322265625,1141.242919921875,1180.5166015625,1130.9515380859375,1120.06005859375,1123.5675048828125,1163.4871826171875,1143.9658203125,1127.9517822265625,1138.7969970703125,1165.81787109375,1131.5638427734375,1115.7232666015625,1126.4510498046875,1153.178955078125,10751000.0,13623855.0,20618583.0,11509553.0
2023-01-19,1141.242919921875,1145.05029296875,1133.7435302734375,1140.8507080078125,1128.482421875,11940054,1142.2120361328125,1127.2825927734375,1141.5198974609375,1134.3665771484375,1141.150634765625,1165.2178955078125,1149.6422119140625,1145.904052734375,1144.3580322265625,1168.748291015625,1135.451171875,1130.9515380859375,1120.06005859375,1137.5970458984375,1142.0736083984375,1143.9658203125,1127.9517822265625,1140.6429443359375,1129.692138671875,1131.5638427734375,1115.7232666015625,1128.2769775390625,13448286.0,10751000.0,13623855.0,17688773.0
2023-01-20,1142.2120361328125,1142.2120361328125,1124.79052734375,1127.2825927734375,1115.0615234375,14930286,1130.213134765625,1121.5830078125,1141.242919921875,1141.5198974609375,1134.3665771484375,1134.5511474609375,1145.05029296875,1149.6422119140625,1145.904052734375,1141.242919921875,1133.7435302734375,1135.451171875,1130.9515380859375,1123.5675048828125,1140.8507080078125,1142.0736083984375,1143.9658203125,1138.7969970703125,1128.482421875,1129.692138671875,1131.5638427734375,1126.4510498046875,11940054.0,13448286.0,10751000.0,20618583.0
2023-01-23,1130.213134765625,1138.15087890625,1119.1370849609375,1121.5830078125,1109.4237060546875,10954118,1126.0595703125,1114.9605712890625,1142.2120361328125,1141.242919921875,1141.5198974609375,1141.150634765625,1142.2120361328125,1145.05029296875,1149.6422119140625,1144.3580322265625,1124.79052734375,1133.7435302734375,1135.451171875,1120.06005859375,1127.2825927734375,1140.8507080078125,1142.0736083984375,1127.9517822265625,1115.0615234375,1128.482421875,1129.692138671875,1115.7232666015625,14930286.0,11940054.0,13448286.0,13623855.0
2023-01-24,1126.0595703125,1127.7440185546875,1101.7615966796875,1114.9605712890625,1102.873046875,16488755,1113.3453369140625,1099.54638671875,1130.213134765625,1142.2120361328125,1141.242919921875,1134.3665771484375,1138.15087890625,1142.2120361328125,1145.05029296875,1145.904052734375,1119.1370849609375,1124.79052734375,1133.7435302734375,1130.9515380859375,1121.5830078125,1127.2825927734375,1140.8507080078125,1143.9658203125,1109.4237060546875,1115.0615234375,1128.482421875,1131.5638427734375,10954118.0,14930286.0,11940054.0,10751000.0
2023-01-25,1113.3453369140625,1114.3836669921875,1098.36962890625,1099.54638671875,1087.6258544921875,12385018,1100.4002685546875,1078.6866455078125,1126.0595703125,1130.213134765625,1142.2120361328125,1141.5198974609375,1127.7440185546875,1138.15087890625,1142.2120361328125,1149.6422119140625,1101.7615966796875,1119.1370849609375,1124.79052734375,1135.451171875,1114.9605712890625,1121.5830078125,1127.2825927734375,1142.0736083984375,1102.873046875,1109.4237060546875,1115.0615234375,1129.692138671875,16488755.0,10954118.0,14930286.0,13448286.0
2023-01-27,1100.4002685546875,1101.7615966796875,1066.8260498046875,1078.6866455078125,1066.992431640625,25830975,1076.0792236328125,1089.0242919921875,1113.3453369140625,1126.0595703125,1130.213134765625,1141.242919921875,1114.3836669921875,1127.7440185546875,1138.15087890625,1145.05029296875,1098.36962890625,1101.7615966796875,1119.1370849609375,1133.7435302734375,1099.54638671875,1114.9605712890625,1121.5830078125,1140.8507080078125,1087.6258544921875,1102.873046875,1109.4237060546875,1128.482421875,12385018.0,16488755.0,10954118.0,11940054.0
2023-01-30,1076.0792236328125,1094.6314697265625,1061.9111328125,1089.0242919921875,1077.218017578125,21772103,1099.2926025390625,1086.3013916015625,1100.4002685546875,1113.3453369140625,1126.0595703125,1142.2120361328125,1101.7615966796875,1114.3836669921875,1127.7440185546875,1142.2120361328125,1066.8260498046875,1098.36962890625,1101.7615966796875,1124.79052734375,1078.6866455078125,1099.54638671875,1114.9605712890625,1127.2825927734375,1066.992431640625,1087.6258544921875,1102.873046875,1115.0615234375,25830975.0,12385018.0,16488755.0,14930286.0
2023-01-31,1099.2926025390625,1101.900146484375,1080.37109375,1086.3013916015625,1074.524658203125,22691594,1098.3465576171875,1079.863525390625,1076.0792236328125,1100.4002685546875,1113.3453369140625,1130.213134765625,1094.6314697265625,1101.7615966796875,1114.3836669921875,1138.15087890625,1061.9111328125,1066.8260498046875,1098.36962890625,1119.1370849609375,1089.0242919921875,1078.6866455078125,1099.54638671875,1121.5830078125,1077.218017578125,1066.992431640625,1087.6258544921875,1109.4237060546875,21772103.0,25830975.0,12385018.0,10954118.0
2023-02-01,1098.3465576171875,1098.3465576171875,1063.757080078125,1079.863525390625,1068.1566162109375,19347800,1069.756591796875,1073.8870849609375,1099.2926025390625,1076.0792236328125,1100.4002685546875,1126.0595703125,1101.900146484375,1094.6314697265625,1101.7615966796875,1127.7440185546875,1080.37109375,1061.9111328125,1066.8260498046875,1101.7615966796875,1086.3013916015625,1089.0242919921875,1078.6866455078125,1114.9605712890625,1074.524658203125,1077.218017578125,1066.992431640625,1102.873046875,22691594.0,21772103.0,25830975.0,16488755.0
2023-02-02,1069.756591796875,1083.6015625,1066.526123046875,1073.8870849609375,1062.244873046875,13662663,1084.0631103515625,1074.8331298828125,1098.3465576171875,1099.2926025390625,1076.0792236328125,1113.3453369140625,1098.3465576171875,1101.900146484375,1094.6314697265625,1114.3836669921875,1063.757080078125,1080.37109375,1061.9111328125,1098.36962890625,1079.863525390625,1086.3013916015625,1089.0242919921875,1099.54638671875,1068.1566162109375,1074.524658203125,1077.218017578125,1087.6258544921875,19347800.0,22691594.0,21772103.0,12385018.0
2023-02-03,1084.0631103515625,1084.0631103515625,1058.2191162109375,1074.8331298828125,1063.1805419921875,24699575,1068.3720703125,1066.7337646484375,1069.756591796875,1098.3465576171875,1099.2926025390625,1100.4002685546875,1083.6015625,1098.3465576171875,1101.900146484375,1101.7615966796875,1066.526123046875,1063.757080078125,1080.37109375,1066.8260498046875,1073.8870849609375,1079.863525390625,1086.3013916015625,1078.6866455078125,1062.244873046875,1068.1566162109375,1074.524658203125,1066.992431640625,13662663.0,19347800.0,22691594.0,25830975.0
2023-02-06,1068.3720703125,1071.14111328125,1064.1263427734375,1066.7337646484375,1055.1690673828125,14837879,1066.9876708984375,1064.1724853515625,1084.0631103515625,1069.756591796875,1098.3465576171875,1076.0792236328125,1084.0631103515625,1083.6015625,1098.3465576171875,1094.6314697265625,1058.2191162109375,1066.526123046875,1063.757080078125,1061.9111328125,1074.8331298828125,1073.8870849609375,1079.863525390625,1089.0242919921875,1063.1805419921875,1062.244873046875,1068.1566162109375,1077.218017578125,24699575.0,13662663.0,19347800.0,21772103.0
2023-02-07,1066.9876708984375,1074.0947265625,1058.2191162109375,1064.1724853515625,1052.6356201171875,15135435,1067.4490966796875,1085.424560546875,1068.3720703125,1084.0631103515625,1069.756591796875,1099.2926025390625,1071.14111328125,1084.0631103515625,1083.6015625,1101.900146484375,1064.1263427734375,1058.2191162109375,1066.526123046875,1080.37109375,1066.7337646484375,1074.8331298828125,1073.8870849609375,1086.3013916015625,1055.1690673828125,1063.1805419921875,1062.244873046875,1074.524658203125,14837879.0,24699575.0,13662663.0,22691594.0
2023-02-08,1067.4490966796875,1089.093505859375,1064.68017578125,1085.424560546875,1073.6572265625,21160332,1086.1168212890625,1087.316650390625,1066.9876708984375,1068.3720703125,1084.0631103515625,1098.3465576171875,1074.0947265625,1071.14111328125,1084.0631103515625,1098.3465576171875,1058.2191162109375,1064.1263427734375,1058.2191162109375,1063.757080078125,1064.1724853515625,1066.7337646484375,1074.8331298828125,1079.863525390625,1052.6356201171875,1055.1690673828125,1063.1805419921875,1068.1566162109375,15135435.0,14837879.0,24699575.0,19347800.0
2023-02-09,1086.1168212890625,1094.1468505859375,1077.140625,1087.316650390625,1075.5289306640625,13172763,1086.7860107421875,1078.3636474609375,1067.4490966796875,1066.9876708984375,1068.3720703125,1069.756591796875,1089.093505859375,1074.0947265625,1071.14111328125,1083.6015625,1064.68017578125,1058.2191162109375,1064.1263427734375,1066.526123046875,1085.424560546875,1064.1724853515625,1066.7337646484375,1073.8870849609375,1073.6572265625,1052.6356201171875,1055.1690673828125,1062.244873046875,21160332.0,15135435.0,14837879.0,13662663.0
2023-02-10,1086.7860107421875,1086.7860107421875,1071.279541015625,1078.3636474609375,1066.6728515625,10790445,1080.001953125,1072.2257080078125,1086.1168212890625,1067.4490966796875,1066.9876708984375,1084.0631103515625,1094.1468505859375,1089.093505859375,1074.0947265625,1084.0631103515625,1077.140625,1064.68017578125,1058.2191162109375,1058.2191162109375,1087.316650390625,1085.424560546875,1064.1724853515625,1074.8331298828125,1075.5289306640625,1073.6572265625,1052.6356201171875,1063.1805419921875,13172763.0,21160332.0,15135435.0,24699575.0
2023-02-13,1080.001953125,1084.524658203125,1067.7030029296875,1072.2257080078125,1060.6014404296875,10352493,1075.2716064453125,1097.4927978515625,1086.7860107421875,1086.1168212890625,1067.4490966796875,1068.3720703125,1086.7860107421875,1094.1468505859375,1089.093505859375,1071.14111328125,1071.279541015625,1077.140625,1064.68017578125,1064.1263427734375,1078.3636474609375,1087.316650390625,1085.424560546875,1066.7337646484375,1066.6728515625,1075.5289306640625,1073.6572265625,1055.1690673828125,10790445.0,13172763.0,21160332.0,14837879.0
2023-02-14,1075.2716064453125,1099.2464599609375,1072.3641357421875,1097.4927978515625,1085.5946044921875,14321920,1096.5235595703125,1122.344482421875,1080.001953125,1086.7860107421875,1086.1168212890625,1066.9876708984375,1084.524658203125,1086.7860107421875,1094.1468505859375,1074.0947265625,1067.7030029296875,1071.279541015625,1077.140625,1058.2191162109375,1072.2257080078125,1078.3636474609375,1087.316650390625,1064.1724853515625,1060.6014404296875,1066.6728515625,1075.5289306640625,1052.6356201171875,10352493.0,10790445.0,13172763.0,15135435.0
2023-02-15,1096.5235595703125,1124.7674560546875,1095.13916015625,1122.344482421875,1110.1768798828125,33503591,1130.4207763671875,1121.4676513671875,1075.2716064453125,1080.001953125,1086.7860107421875,1067.4490966796875,1099.2464599609375,1084.524658203125,1086.7860107421875,1089.093505859375,1072.3641357421875,1067.7030029296875,1071.279541015625,1064.68017578125,1097.4927978515625,1072.2257080078125,1078.3636474609375,1085.424560546875,1085.5946044921875,1060.6014404296875,1066.6728515625,1073.6572265625,14321920.0,10352493.0,10790445.0,21160332.0
2023-02-16,1130.4207763671875,1137.0433349609375,1119.16015625,1121.4676513671875,1109.3095703125,17264487,1116.82958984375,1126.15185546875,1096.5235595703125,1075.2716064453125,1080.001953125,1086.1168212890625,1124.7674560546875,1099.2464599609375,1084.524658203125,1094.1468505859375,1095.13916015625,1072.3641357421875,1067.7030029296875,1077.140625,1122.344482421875,1097.4927978515625,1072.2257080078125,1087.316650390625,1110.1768798828125,1085.5946044921875,1060.6014404296875,1075.5289306640625,33503591.0,14321920.0,10352493.0,13172763.0
2023-02-17,1116.82958984375,1129.5208740234375,1112.491455078125,1126.15185546875,1113.9429931640625,11809520,1128.3670654296875,1114.2452392578125,1130.4207763671875,1096.5235595703125,1075.2716064453125,1086.7860107421875,1137.0433349609375,1124.7674560546875,1099.2464599609375,1086.7860107421875,1119.16015625,1095.13916015625,1072.3641357421875,1071.279541015625,1121.4676513671875,1122.344482421875,1097.4927978515625,1078.3636474609375,1109.3095703125,1110.1768798828125,1085.5946044921875,1066.6728515625,17264487.0,33503591.0,14321920.0,10790445.0
2023-02-20,1128.3670654296875,1130.5592041015625,1112.2607421875,1114.2452392578125,1102.16552734375,8836937,1118.6756591796875,1123.3367919921875,1116.82958984375,1130.4207763671875,1096.5235595703125,1080.001953125,1129.5208740234375,1137.0433349609375,1124.7674560546875,1084.524658203125,1112.491455078125,1119.16015625,1095.13916015625,1067.7030029296875,1126.15185546875,1121.4676513671875,1122.344482421875,1072.2257080078125,1113.9429931640625,1109.3095703125,1110.1768798828125,1060.6014404296875,11809520.0,17264487.0,33503591.0,10352493.0
2023-02-21,1118.6756591796875,1129.19775390625,1113.299072265625,1123.3367919921875,1111.1585693359375,13311592,1119.5755615234375,1097.8619384765625,1128.3670654296875,1116.82958984375,1130.4207763671875,1075.2716064453125,1130.5592041015625,1129.5208740234375,1137.0433349609375,1099.2464599609375,1112.2607421875,1112.491455078125,1119.16015625,1072.3641357421875,1114.2452392578125,1126.15185546875,1121.4676513671875,1097.4927978515625,1102.16552734375,1113.9429931640625,1109.3095703125,1085.5946044921875,8836937.0,11809520.0,17264487.0,14321920.0
2023-02-22,1119.5755615234375,1121.444580078125,1096.085205078125,1097.8619384765625,1085.9598388671875,11024335,1097.4466552734375,1092.600830078125,1118.6756591796875,1128.3670654296875,1116.82958984375,1096.5235595703125,1129.19775390625,1130.5592041015625,1129.5208740234375,1124.7674560546875,1113.299072265625,1112.2607421875,1112.491455078125,1095.13916015625,1123.3367919921875,1114.2452392578125,1126.15185546875,1122.344482421875,1111.1585693359375,1102.16552734375,1113.9429931640625,1110.1768798828125,13311592.0,8836937.0,11809520.0,33503591.0
